"UniqueID","Popular.fctr","Popular.fctr.predict.Conditional.X.glm.prob","Popular.fctr.predict.Conditional.X.glm","Popular.fctr.predict.Conditional.X.glm.accurate"
5562,"N",2.22044604925031e-16,"N",TRUE
5567,"N",1,"Y",FALSE
5573,"Y",2.22044604925031e-16,"N",FALSE
5580,"N",2.22044604925031e-16,"N",TRUE
5581,"N",2.22044604925031e-16,"N",TRUE
5582,"N",2.22044604925031e-16,"N",TRUE
5585,"N",2.22044604925031e-16,"N",TRUE
5591,"N",2.22044604925031e-16,"N",TRUE
5593,"N",2.22044604925031e-16,"N",TRUE
5594,"N",2.22044604925031e-16,"N",TRUE
5596,"N",2.22044604925031e-16,"N",TRUE
5602,"N",2.22044604925031e-16,"N",TRUE
5606,"N",1,"Y",FALSE
5607,"N",2.22044604925031e-16,"N",TRUE
5608,"N",2.22044604925031e-16,"N",TRUE
5614,"N",2.22044604925031e-16,"N",TRUE
5619,"Y",2.22044604925031e-16,"N",FALSE
5624,"N",2.22044604925031e-16,"N",TRUE
5628,"N",2.22044604925031e-16,"N",TRUE
5631,"N",2.22044604925031e-16,"N",TRUE
5632,"Y",1,"Y",TRUE
5634,"N",2.22044604925031e-16,"N",TRUE
5636,"Y",1,"Y",TRUE
5638,"N",2.22044604925031e-16,"N",TRUE
5643,"N",2.22044604925031e-16,"N",TRUE
5647,"N",2.22044604925031e-16,"N",TRUE
5650,"N",2.22044604925031e-16,"N",TRUE
5654,"Y",1,"Y",TRUE
5658,"Y",1,"Y",TRUE
5660,"N",2.22044604925031e-16,"N",TRUE
5662,"N",2.22044604925031e-16,"N",TRUE
5663,"N",1,"Y",FALSE
5665,"Y",1,"Y",TRUE
5666,"N",2.22044604925031e-16,"N",TRUE
5680,"N",2.22044604925031e-16,"N",TRUE
5682,"N",2.22044604925031e-16,"N",TRUE
5683,"N",2.22044604925031e-16,"N",TRUE
5685,"N",2.22044604925031e-16,"N",TRUE
5688,"N",2.22044604925031e-16,"N",TRUE
5689,"N",2.22044604925031e-16,"N",TRUE
5690,"Y",1,"Y",TRUE
5693,"Y",1,"Y",TRUE
5694,"N",2.22044604925031e-16,"N",TRUE
5695,"Y",1,"Y",TRUE
5696,"N",1,"Y",FALSE
5700,"N",2.22044604925031e-16,"N",TRUE
5703,"Y",2.22044604925031e-16,"N",FALSE
5713,"N",2.22044604925031e-16,"N",TRUE
5714,"N",2.22044604925031e-16,"N",TRUE
5721,"N",2.22044604925031e-16,"N",TRUE
5724,"N",2.22044604925031e-16,"N",TRUE
5730,"Y",2.22044604925031e-16,"N",FALSE
5734,"N",2.22044604925031e-16,"N",TRUE
5735,"N",2.22044604925031e-16,"N",TRUE
5739,"N",2.22044604925031e-16,"N",TRUE
5742,"N",2.22044604925031e-16,"N",TRUE
5744,"Y",1,"Y",TRUE
5749,"N",2.22044604925031e-16,"N",TRUE
5750,"N",2.22044604925031e-16,"N",TRUE
5753,"N",2.22044604925031e-16,"N",TRUE
5755,"N",2.22044604925031e-16,"N",TRUE
5757,"N",2.22044604925031e-16,"N",TRUE
5759,"N",2.22044604925031e-16,"N",TRUE
5761,"N",2.22044604925031e-16,"N",TRUE
5764,"N",2.22044604925031e-16,"N",TRUE
5767,"N",2.22044604925031e-16,"N",TRUE
5771,"N",2.22044604925031e-16,"N",TRUE
5772,"N",2.22044604925031e-16,"N",TRUE
5776,"N",2.22044604925031e-16,"N",TRUE
5777,"N",2.22044604925031e-16,"N",TRUE
5781,"N",1,"Y",FALSE
5788,"N",2.22044604925031e-16,"N",TRUE
5790,"N",2.22044604925031e-16,"N",TRUE
5792,"N",2.22044604925031e-16,"N",TRUE
5798,"N",2.22044604925031e-16,"N",TRUE
5799,"N",2.22044604925031e-16,"N",TRUE
5801,"Y",1,"Y",TRUE
5807,"N",2.22044604925031e-16,"N",TRUE
5808,"N",2.22044604925031e-16,"N",TRUE
5813,"N",2.22044604925031e-16,"N",TRUE
5814,"N",2.22044604925031e-16,"N",TRUE
5817,"N",2.22044604925031e-16,"N",TRUE
5822,"N",2.22044604925031e-16,"N",TRUE
5824,"N",2.22044604925031e-16,"N",TRUE
5830,"N",2.22044604925031e-16,"N",TRUE
5831,"N",2.22044604925031e-16,"N",TRUE
5832,"N",2.22044604925031e-16,"N",TRUE
5833,"N",2.22044604925031e-16,"N",TRUE
5837,"N",2.22044604925031e-16,"N",TRUE
5840,"N",1,"Y",FALSE
5841,"N",2.22044604925031e-16,"N",TRUE
5843,"N",2.22044604925031e-16,"N",TRUE
5845,"N",2.22044604925031e-16,"N",TRUE
5847,"N",1,"Y",FALSE
5850,"N",2.22044604925031e-16,"N",TRUE
5855,"Y",1,"Y",TRUE
5858,"N",2.22044604925031e-16,"N",TRUE
5859,"Y",1,"Y",TRUE
5865,"N",2.22044604925031e-16,"N",TRUE
5868,"Y",1,"Y",TRUE
5871,"N",2.22044604925031e-16,"N",TRUE
5876,"N",2.22044604925031e-16,"N",TRUE
5877,"N",2.22044604925031e-16,"N",TRUE
5878,"N",2.22044604925031e-16,"N",TRUE
5879,"N",2.22044604925031e-16,"N",TRUE
5880,"N",2.22044604925031e-16,"N",TRUE
5888,"N",2.22044604925031e-16,"N",TRUE
5890,"N",2.22044604925031e-16,"N",TRUE
5891,"N",2.22044604925031e-16,"N",TRUE
5894,"N",2.22044604925031e-16,"N",TRUE
5895,"N",2.22044604925031e-16,"N",TRUE
5896,"N",2.22044604925031e-16,"N",TRUE
5898,"N",2.22044604925031e-16,"N",TRUE
5899,"N",2.22044604925031e-16,"N",TRUE
5902,"N",2.22044604925031e-16,"N",TRUE
5904,"N",2.22044604925031e-16,"N",TRUE
5907,"Y",1,"Y",TRUE
5912,"N",2.22044604925031e-16,"N",TRUE
5914,"N",2.22044604925031e-16,"N",TRUE
5919,"N",2.22044604925031e-16,"N",TRUE
5923,"Y",2.22044604925031e-16,"N",FALSE
5924,"N",2.22044604925031e-16,"N",TRUE
5925,"Y",2.22044604925031e-16,"N",FALSE
5930,"N",2.22044604925031e-16,"N",TRUE
5931,"N",2.22044604925031e-16,"N",TRUE
5933,"N",2.22044604925031e-16,"N",TRUE
5936,"N",2.22044604925031e-16,"N",TRUE
5945,"Y",1,"Y",TRUE
5951,"N",2.22044604925031e-16,"N",TRUE
5952,"N",2.22044604925031e-16,"N",TRUE
5954,"N",2.22044604925031e-16,"N",TRUE
5956,"N",2.22044604925031e-16,"N",TRUE
5958,"Y",1,"Y",TRUE
5965,"N",2.22044604925031e-16,"N",TRUE
5968,"N",1,"Y",FALSE
5971,"N",2.22044604925031e-16,"N",TRUE
5975,"N",2.22044604925031e-16,"N",TRUE
5980,"N",2.22044604925031e-16,"N",TRUE
5982,"N",2.22044604925031e-16,"N",TRUE
5983,"N",2.22044604925031e-16,"N",TRUE
5985,"N",2.22044604925031e-16,"N",TRUE
5987,"N",2.22044604925031e-16,"N",TRUE
6004,"N",2.22044604925031e-16,"N",TRUE
6010,"N",2.22044604925031e-16,"N",TRUE
6012,"N",2.22044604925031e-16,"N",TRUE
6013,"Y",1,"Y",TRUE
6016,"N",2.22044604925031e-16,"N",TRUE
6017,"N",2.22044604925031e-16,"N",TRUE
6018,"N",2.22044604925031e-16,"N",TRUE
6030,"Y",1,"Y",TRUE
6032,"N",2.22044604925031e-16,"N",TRUE
6037,"N",2.22044604925031e-16,"N",TRUE
6043,"N",2.22044604925031e-16,"N",TRUE
6045,"N",2.22044604925031e-16,"N",TRUE
6046,"N",1,"Y",FALSE
6047,"N",2.22044604925031e-16,"N",TRUE
6053,"N",2.22044604925031e-16,"N",TRUE
6054,"N",2.22044604925031e-16,"N",TRUE
6057,"Y",2.22044604925031e-16,"N",FALSE
6058,"N",2.22044604925031e-16,"N",TRUE
6061,"N",2.22044604925031e-16,"N",TRUE
6062,"N",2.22044604925031e-16,"N",TRUE
6063,"Y",1,"Y",TRUE
6067,"N",1,"Y",FALSE
6068,"Y",1,"Y",TRUE
6070,"N",2.22044604925031e-16,"N",TRUE
6076,"N",2.22044604925031e-16,"N",TRUE
6077,"N",2.22044604925031e-16,"N",TRUE
6078,"N",2.22044604925031e-16,"N",TRUE
6079,"N",2.22044604925031e-16,"N",TRUE
6081,"N",2.22044604925031e-16,"N",TRUE
6082,"N",2.22044604925031e-16,"N",TRUE
6086,"N",2.22044604925031e-16,"N",TRUE
6087,"N",2.22044604925031e-16,"N",TRUE
6089,"N",2.22044604925031e-16,"N",TRUE
6096,"N",2.22044604925031e-16,"N",TRUE
6103,"N",2.22044604925031e-16,"N",TRUE
6107,"N",2.22044604925031e-16,"N",TRUE
6108,"N",2.22044604925031e-16,"N",TRUE
6111,"N",2.22044604925031e-16,"N",TRUE
6117,"N",2.22044604925031e-16,"N",TRUE
6119,"N",2.22044604925031e-16,"N",TRUE
6120,"N",2.22044604925031e-16,"N",TRUE
6121,"N",2.22044604925031e-16,"N",TRUE
6125,"N",2.22044604925031e-16,"N",TRUE
6130,"N",2.22044604925031e-16,"N",TRUE
6131,"N",2.22044604925031e-16,"N",TRUE
6132,"N",2.22044604925031e-16,"N",TRUE
6134,"N",2.22044604925031e-16,"N",TRUE
6136,"N",2.22044604925031e-16,"N",TRUE
6138,"N",2.22044604925031e-16,"N",TRUE
6140,"N",2.22044604925031e-16,"N",TRUE
6145,"N",2.22044604925031e-16,"N",TRUE
6149,"N",2.22044604925031e-16,"N",TRUE
6150,"N",2.22044604925031e-16,"N",TRUE
6153,"Y",1,"Y",TRUE
6163,"N",2.22044604925031e-16,"N",TRUE
6170,"N",2.22044604925031e-16,"N",TRUE
6179,"N",2.22044604925031e-16,"N",TRUE
6180,"N",2.22044604925031e-16,"N",TRUE
6198,"Y",1,"Y",TRUE
6202,"Y",1,"Y",TRUE
6207,"N",1,"Y",FALSE
6222,"N",2.22044604925031e-16,"N",TRUE
6226,"N",2.22044604925031e-16,"N",TRUE
6233,"N",2.22044604925031e-16,"N",TRUE
6237,"N",1,"Y",FALSE
6244,"N",2.22044604925031e-16,"N",TRUE
6245,"N",2.22044604925031e-16,"N",TRUE
6252,"Y",2.22044604925031e-16,"N",FALSE
6253,"Y",1,"Y",TRUE
6262,"N",2.22044604925031e-16,"N",TRUE
6270,"N",2.22044604925031e-16,"N",TRUE
6274,"N",2.22044604925031e-16,"N",TRUE
6276,"N",1,"Y",FALSE
6280,"N",2.22044604925031e-16,"N",TRUE
6287,"N",2.22044604925031e-16,"N",TRUE
6293,"N",1,"Y",FALSE
6297,"N",2.22044604925031e-16,"N",TRUE
6302,"N",2.22044604925031e-16,"N",TRUE
6307,"N",2.22044604925031e-16,"N",TRUE
6309,"N",2.22044604925031e-16,"N",TRUE
6310,"N",2.22044604925031e-16,"N",TRUE
6312,"N",2.22044604925031e-16,"N",TRUE
6313,"Y",1,"Y",TRUE
6315,"Y",1,"Y",TRUE
6316,"N",2.22044604925031e-16,"N",TRUE
6317,"Y",1,"Y",TRUE
6318,"Y",1,"Y",TRUE
6320,"N",2.22044604925031e-16,"N",TRUE
6321,"N",2.22044604925031e-16,"N",TRUE
6322,"N",2.22044604925031e-16,"N",TRUE
6323,"N",2.22044604925031e-16,"N",TRUE
6324,"N",2.22044604925031e-16,"N",TRUE
6327,"Y",2.22044604925031e-16,"N",FALSE
6338,"N",2.22044604925031e-16,"N",TRUE
6343,"N",2.22044604925031e-16,"N",TRUE
6351,"N",1,"Y",FALSE
6352,"N",2.22044604925031e-16,"N",TRUE
6359,"N",2.22044604925031e-16,"N",TRUE
6364,"N",2.22044604925031e-16,"N",TRUE
6370,"Y",1,"Y",TRUE
6371,"N",2.22044604925031e-16,"N",TRUE
6374,"N",2.22044604925031e-16,"N",TRUE
6382,"N",2.22044604925031e-16,"N",TRUE
6383,"N",2.22044604925031e-16,"N",TRUE
6385,"Y",1,"Y",TRUE
6388,"N",2.22044604925031e-16,"N",TRUE
6393,"N",2.22044604925031e-16,"N",TRUE
6397,"N",2.22044604925031e-16,"N",TRUE
6398,"Y",1,"Y",TRUE
6400,"N",1,"Y",FALSE
6401,"N",2.22044604925031e-16,"N",TRUE
6402,"N",2.22044604925031e-16,"N",TRUE
6406,"N",2.22044604925031e-16,"N",TRUE
6407,"N",2.22044604925031e-16,"N",TRUE
6408,"N",2.22044604925031e-16,"N",TRUE
6409,"N",1,"Y",FALSE
6410,"N",2.22044604925031e-16,"N",TRUE
6412,"N",1,"Y",FALSE
6418,"N",2.22044604925031e-16,"N",TRUE
6421,"N",2.22044604925031e-16,"N",TRUE
6423,"N",2.22044604925031e-16,"N",TRUE
6425,"Y",1,"Y",TRUE
6429,"N",2.22044604925031e-16,"N",TRUE
6430,"N",2.22044604925031e-16,"N",TRUE
6434,"N",2.22044604925031e-16,"N",TRUE
6435,"N",1,"Y",FALSE
6439,"N",2.22044604925031e-16,"N",TRUE
6440,"N",2.22044604925031e-16,"N",TRUE
6443,"N",2.22044604925031e-16,"N",TRUE
6446,"Y",1,"Y",TRUE
6448,"Y",1,"Y",TRUE
6449,"Y",1,"Y",TRUE
6450,"Y",2.22044604925031e-16,"N",FALSE
6459,"N",2.22044604925031e-16,"N",TRUE
6462,"N",2.22044604925031e-16,"N",TRUE
6463,"N",2.22044604925031e-16,"N",TRUE
6465,"N",2.22044604925031e-16,"N",TRUE
6471,"N",2.22044604925031e-16,"N",TRUE
6473,"N",2.22044604925031e-16,"N",TRUE
6475,"N",2.22044604925031e-16,"N",TRUE
6476,"N",2.22044604925031e-16,"N",TRUE
6477,"N",2.22044604925031e-16,"N",TRUE
6479,"N",1,"Y",FALSE
6481,"N",2.22044604925031e-16,"N",TRUE
6487,"N",2.22044604925031e-16,"N",TRUE
6489,"N",2.22044604925031e-16,"N",TRUE
6490,"N",2.22044604925031e-16,"N",TRUE
6494,"N",2.22044604925031e-16,"N",TRUE
6498,"Y",2.22044604925031e-16,"N",FALSE
6499,"N",2.22044604925031e-16,"N",TRUE
6503,"N",2.22044604925031e-16,"N",TRUE
6504,"N",2.22044604925031e-16,"N",TRUE
6505,"N",2.22044604925031e-16,"N",TRUE
6507,"N",2.22044604925031e-16,"N",TRUE
6512,"N",2.22044604925031e-16,"N",TRUE
6517,"Y",2.22044604925031e-16,"N",FALSE
6522,"Y",1,"Y",TRUE
6528,"N",2.22044604925031e-16,"N",TRUE
6530,"N",2.22044604925031e-16,"N",TRUE
